 ceap_07010101             SWAT+ Mar 4 2024        MODULAR Rev 2024.61.0                                  
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
   365    12    31  2018     606       1  t_1_606              0.5193E-01     0.1825E-01     0.5187E-01     0.5193E-01     0.3166E+01     0.3536E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3696E+00     0.0000E+00     0.6116E+01     0.1045E+01     0.1000E-04     0.0000E+00     0.1643E-02     0.0000E+00     0.2917E+03     0.1025E+03     0.2914E+03     0.1495E-01     0.1556E+01     0.1585E+00     0.1045E+01     0.3467E+01
   365    12    31  2018     607       1  m_2_607              0.3122E+00     0.7434E-02     0.3122E+00     0.3122E+00     0.1305E+03     0.1356E+03     0.0000E+00     0.0000E+00     0.2398E+01     0.0000E+00     0.7429E+01     0.0000E+00     0.8102E+01     0.1286E+01     0.1000E-04     0.0000E+00     0.1423E+00     0.0000E+00     0.2297E+03     0.5470E+01     0.2297E+03     0.1180E-01     0.4859E+01     0.1048E+01     0.1286E+01     0.6485E+01
   365    12    31  2018     608       1  t_2_608              0.9377E-01     0.2677E-02     0.9375E-01     0.9377E-01     0.1191E+02     0.1737E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5464E+01     0.0000E+00     0.6420E+01     0.1053E+01     0.1355E-04     0.0000E+00     0.4470E-01     0.0000E+00     0.2222E+03     0.6345E+01     0.2222E+03     0.2456E-01     0.3477E+01     0.3866E+00     0.1053E+01     0.4288E+01
   365    12    31  2018     609       1  t_1_609              0.1533E-01     0.1025E-01     0.1532E-01     0.2885E-01     0.1267E+01     0.1267E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.2581E+02     0.0000E+00     0.0000E+00     0.5062E+01     0.8524E+01     0.6541E-02     0.4064E+00     0.0000E+00     0.0000E+00     0.2918E+03     0.1952E+03     0.2916E+03     0.2129E-02     0.5651E+00     0.4816E-01     0.4190E+01     0.1242E+04
   365    12    31  2018     610       1  t_2_610              0.1339E+00     0.1727E-01     0.1339E+00     0.1339E+00     0.3174E+01     0.3174E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.2635E+02     0.0000E+00     0.0000E+00     0.6470E+01     0.5178E+02     0.2108E-02     0.2661E+01     0.0000E+00     0.0000E+00     0.2892E+03     0.3730E+02     0.2892E+03     0.6298E-03     0.2601E+01     0.3469E+00     0.2425E+02     0.4526E+05
   365    12    31  2018     611       1  t_2_611              0.6650E-01     0.2817E-01     0.6649E-01     0.6650E-01     0.8219E+01     0.8219E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6338E+01     0.1135E+01     0.1024E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1922E+03     0.8139E+02     0.1921E+03     0.6866E-02     0.2367E+01     0.3173E+00     0.1135E+01     0.4178E+02
   365    12    31  2018     612       1  m_2_612              0.2964E+00     0.5794E-02     0.2964E+00     0.2964E+00     0.7013E+02     0.3321E+03     0.0000E+00     0.0000E+00     0.1668E+01     0.0000E+00     0.2636E+03     0.0000E+00     0.7978E+01     0.1248E+01     0.1850E-04     0.0000E+00     0.5681E+00     0.0000E+00     0.2185E+03     0.4271E+01     0.2185E+03     0.1800E+00     0.7710E+01     0.1133E+01     0.1248E+01     0.8258E+01
   365    12    31  2018     613       1  t_1_613              0.2769E-01     0.5190E-02     0.2769E-01     0.2769E-01     0.1642E+00     0.1642E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5638E+01     0.1013E+01     0.2652E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1471E+03     0.2758E+02     0.1471E+03     0.5315E-03     0.5927E+00     0.6490E+00     0.1013E+01     0.4950E+01
   365    12    31  2018     614       1  m_1_614              0.4941E-01     0.1254E-01     0.4938E-01     0.4941E-01     0.2217E+00     0.2217E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7765E+01     0.1074E+01     0.1941E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1803E+03     0.4578E+02     0.1802E+03     0.2797E-02     0.1085E+01     0.8962E+00     0.1074E+01     0.6390E+01
   365    12    31  2018     615       1  t_2_615              0.3015E-01     0.4528E-02     0.3014E-01     0.3015E-01     0.2501E+00     0.2501E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5628E+01     0.1470E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1302E+03     0.1956E+02     0.1302E+03     0.8005E-03     0.5957E+00     0.8688E+00     0.1470E+01     0.5740E+01
   365    12    31  2018     616       1  t_2_616              0.6348E-01     0.1824E-02     0.6347E-01     0.6348E-01     0.4932E+00     0.4932E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6007E+01     0.1336E+01     0.5510E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1427E+03     0.4100E+01     0.1427E+03     0.2006E-02     0.1305E+01     0.1669E+01     0.1336E+01     0.3844E+02
   365    12    31  2018     617       1  m_3_617              0.6884E+00     0.1167E-02     0.6884E+00     0.6884E+00     0.4122E+03     0.4268E+03     0.0000E+00     0.0000E+00     0.1619E+01     0.0000E+00     0.1620E+02     0.0000E+00     0.1611E+02     0.1466E+01     0.1000E-04     0.0000E+00     0.1469E+00     0.0000E+00     0.1715E+03     0.2907E+00     0.1715E+03     0.4000E-01     0.1595E+02     0.1464E+02     0.1466E+01     0.1595E+02
   365    12    31  2018     618       1  t_1_618              0.5867E-01     0.1728E-02     0.5866E-01     0.5867E-01     0.3225E+00     0.3225E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8408E+01     0.1168E+01     0.4839E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1246E+03     0.3670E+01     0.1246E+03     0.2276E-02     0.7630E+00     0.1477E+01     0.1168E+01     0.1258E+02
   365    12    31  2018     619       1  t_1_619              0.5891E-01     0.2958E-02     0.5891E-01     0.5891E-01     0.4815E+00     0.4815E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6678E+01     0.1237E+01     0.2531E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1392E+03     0.6989E+01     0.1392E+03     0.2458E-02     0.1048E+01     0.1588E+01     0.1237E+01     0.7996E+01
   365    12    31  2018     620       1  t_1_620              0.6659E-02     0.5123E-03     0.6655E-02     0.1061E-01     0.7777E-01     0.7777E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5474E+01     0.1423E+01     0.2764E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.9828E+02     0.7562E+01     0.9823E+02     0.1349E-02     0.8510E-01     0.2542E+00     0.1423E+01     0.2780E+02
   365    12    31  2018     621       1  t_1_621              0.4557E-02     0.1264E-02     0.4553E-02     0.1062E-01     0.4167E-01     0.4167E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5113E+01     0.1455E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1255E+03     0.3482E+02     0.1254E+03     0.5515E-03     0.9404E-01     0.1362E+00     0.1455E+01     0.5157E+01
   365    12    31  2018     622       1  t_1_622              0.1533E-01     0.3663E-02     0.1530E-01     0.1533E-01     0.1476E+00     0.1476E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5466E+01     0.1165E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1192E+03     0.2849E+02     0.1190E+03     0.1779E-02     0.2697E+00     0.4824E+00     0.1165E+01     0.3744E+01
   365    12    31  2018     623       1  m_3_623              0.6814E+00     0.1251E-02     0.6814E+00     0.6814E+00     0.3572E+03     0.4120E+03     0.0000E+00     0.0000E+00     0.3042E+01     0.0000E+00     0.5785E+02     0.0000E+00     0.1600E+02     0.1474E+01     0.1000E-04     0.0000E+00     0.1469E+00     0.0000E+00     0.1725E+03     0.3166E+00     0.1725E+03     0.1374E+00     0.1582E+02     0.1439E+02     0.1474E+01     0.1598E+02
   365    12    31  2018     624       1  t_2_624              0.4470E-01     0.6111E-02     0.4469E-01     0.4470E-01     0.1516E+01     0.1516E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5990E+01     0.4859E+00     0.3656E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.6082E+02     0.8316E+01     0.6082E+02     0.1596E-02     0.8586E+00     0.1293E+01     0.4859E+00     0.5689E+01
   365    12    31  2018     625       1  t_1_625              0.1285E-01     0.1721E-02     0.1284E-01     0.1320E-01     0.1409E+00     0.1409E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5436E+01     0.1216E+01     0.1782E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1047E+03     0.1403E+02     0.1046E+03     0.1985E-02     0.1665E+00     0.4604E+00     0.1216E+01     0.5346E+02
   365    12    31  2018     626       1  t_2_626              0.2068E+00     0.1771E-01     0.2068E+00     0.2068E+00     0.7532E+01     0.9133E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1601E+01     0.0000E+00     0.8144E+01     0.1587E+01     0.1000E-04     0.0000E+00     0.5301E-01     0.0000E+00     0.2217E+03     0.1898E+02     0.2217E+03     0.9923E-03     0.5840E+01     0.3500E+01     0.1587E+01     0.9301E+01
   365    12    31  2018     627       1  t_1_627              0.1795E-01     0.9496E-02     0.1792E-01     0.2385E-01     0.1223E+00     0.1223E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6449E+01     0.1407E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2049E+03     0.1084E+03     0.2046E+03     0.8106E-03     0.5360E+00     0.3287E+00     0.1407E+01     0.6057E+01
   365    12    31  2018     628       1  t_2_628              0.2375E+00     0.4300E-03     0.2375E+00     0.2375E+00     0.4285E+02     0.6012E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1728E+02     0.0000E+00     0.9008E+01     0.1470E+01     0.1000E-04     0.0000E+00     0.7101E-01     0.0000E+00     0.2049E+03     0.3709E+00     0.2049E+03     0.2149E-01     0.6405E+01     0.4349E+01     0.1470E+01     0.9013E+01
   365    12    31  2018     629       1  t_1_629              0.4732E-01     0.3861E-02     0.4731E-01     0.4732E-01     0.3717E+00     0.3717E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6483E+01     0.1061E+01     0.1733E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1307E+03     0.1067E+02     0.1307E+03     0.2896E-02     0.9373E+00     0.1301E+01     0.1061E+01     0.4957E+02
   365    12    31  2018     630       1  t_1_630              0.1971E-01     0.3479E-03     0.1970E-01     0.1971E-01     0.2450E+00     0.2450E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5821E+01     0.0000E+00     0.0000E+00     0.5493E+01     0.3754E+01     0.2724E-02     0.1409E+00     0.0000E+00     0.0000E+00     0.9235E+02     0.1630E+01     0.9233E+02     0.1148E-02     0.1670E+00     0.8008E+00     0.2177E+01     0.2056E+03
   365    12    31  2018     631       1  t_1_631              0.1047E-01     0.1356E-02     0.1047E-01     0.1486E-01     0.9007E-01     0.9007E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5690E+01     0.1083E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1308E+03     0.1695E+02     0.1308E+03     0.1660E-03     0.1799E+00     0.3003E+00     0.1083E+01     0.3435E+01
   365    12    31  2018     632       1  t_1_632              0.4608E-02     0.2951E-02     0.4607E-02     0.1462E-01     0.2097E-01     0.2097E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4890E+01     0.1049E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2523E+03     0.1616E+03     0.2523E+03     0.1963E-03     0.1494E+00     0.6854E-01     0.1049E+01     0.2814E+01
   365    12    31  2018     633       1  t_2_633              0.3298E-01     0.5997E-02     0.3291E-01     0.3298E-01     0.2799E+00     0.2799E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5505E+01     0.1230E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1355E+03     0.2463E+02     0.1351E+03     0.3794E-02     0.6805E+00     0.9135E+00     0.1230E+01     0.4133E+01
   365    12    31  2018     634       1  t_2_634              0.1732E-01     0.6532E-02     0.1730E-01     0.1732E-01     0.1364E+00     0.1364E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6930E+01     0.1694E+01     0.5166E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.4941E+02     0.1864E+02     0.4936E+02     0.1289E-02     0.3774E+00     0.4460E+00     0.1694E+01     0.6411E+02
   365    12    31  2018     635       1  t_1_635              0.1290E-01     0.2402E-02     0.1290E-01     0.1793E-01     0.3822E-01     0.3822E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5677E+01     0.1075E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1567E+03     0.2917E+02     0.1567E+03     0.3999E-04     0.2220E+00     0.2517E+00     0.1075E+01     0.3385E+01
   365    12    31  2018     636       1  t_1_636              0.4900E-01     0.1248E-01     0.4897E-01     0.4900E-01     0.4289E+00     0.4289E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6807E+01     0.1642E+01     0.5526E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1282E+03     0.3266E+02     0.1281E+03     0.2692E-02     0.8962E+00     0.1434E+01     0.1642E+01     0.6179E+02
   365    12    31  2018     637       1  t_1_637              0.2714E-01     0.1509E-02     0.2713E-01     0.2714E-01     0.3143E+00     0.3143E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6572E+01     0.1302E+01     0.1327E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.9737E+02     0.5413E+01     0.9735E+02     0.1184E-02     0.2778E+00     0.1046E+01     0.1302E+01     0.1970E+02
   365    12    31  2018     638       1  t_2_638              0.3782E+00     0.2999E-01     0.3782E+00     0.3782E+00     0.1669E+03     0.2170E+03     0.0000E+00     0.0000E+00     0.3641E+01     0.0000E+00     0.5372E+02     0.0000E+00     0.9469E+01     0.1432E+01     0.1000E-04     0.0000E+00     0.1489E+00     0.0000E+00     0.2293E+03     0.1818E+02     0.2293E+03     0.8106E-01     0.1047E+02     0.6187E+01     0.1432E+01     0.9058E+01
   365    12    31  2018     639       1  t_2_639              0.7450E-01     0.1855E-01     0.7450E-01     0.7450E-01     0.4307E+00     0.4307E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6317E+01     0.5018E+00     0.5566E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1860E+03     0.4631E+02     0.1860E+03     0.6574E-03     0.1923E+01     0.1503E+01     0.5018E+00     0.7809E+01
   365    12    31  2018     640       1  t_1_640              0.1225E-01     0.2913E-02     0.1224E-01     0.1443E-01     0.1181E+00     0.1181E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4972E+01     0.1321E+01     0.2021E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1190E+03     0.2831E+02     0.1189E+03     0.7694E-02     0.1902E+00     0.3861E+00     0.1321E+01     0.6041E+02
   365    12    31  2018     641       1  m_3_641              0.6033E+00     0.1471E-02     0.6031E+00     0.6033E+00     0.2265E+03     0.3561E+03     0.0000E+00     0.0000E+00     0.4674E+00     0.0000E+00     0.1301E+03     0.0000E+00     0.1540E+02     0.1447E+01     0.1000E-04     0.0000E+00     0.1381E+00     0.0000E+00     0.1790E+03     0.4364E+00     0.1789E+03     0.3217E+00     0.1436E+02     0.1235E+02     0.1447E+01     0.1491E+02
   365    12    31  2018     642       1  t_2_642              0.4737E-02     0.4398E-02     0.4724E-02     0.4737E-02     0.4291E-02     0.1130E+01     0.0000E+00     0.0000E+00     0.7439E-04     0.0000E+00     0.1125E+01     0.0000E+00     0.1219E+01     0.1854E+00     0.1000E-04     0.0000E+00     0.3235E+00     0.0000E+00     0.1202E+02     0.1116E+02     0.1199E+02     0.2085E-02     0.1800E+00     0.1402E-01     0.1854E+00     0.3863E-01
   365    12    31  2018     643       1  t_1_643              0.2430E-01     0.2948E-02     0.2429E-01     0.2430E-01     0.1746E+00     0.1746E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5160E+01     0.1055E+01     0.1260E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1596E+03     0.1937E+02     0.1595E+03     0.1563E-02     0.4732E+00     0.5712E+00     0.1055E+01     0.3359E+02
   365    12    31  2018     644       1  t_2_644              0.3356E-01     0.2046E-02     0.3355E-01     0.3356E-01     0.2645E+00     0.2645E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5131E+01     0.4424E+00     0.7955E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1360E+03     0.8296E+01     0.1360E+03     0.7588E-03     0.6875E+00     0.9254E+00     0.4424E+00     0.6150E+01
   365    12    31  2018     645       1  t_2_645              0.8474E-01     0.3924E-01     0.8473E-01     0.8474E-01     0.1522E+01     0.1854E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3321E+00     0.0000E+00     0.6044E+01     0.4885E+00     0.1802E-03     0.0000E+00     0.9755E-02     0.0000E+00     0.1139E+03     0.5276E+02     0.1139E+03     0.1373E-02     0.2361E+01     0.1326E+01     0.4885E+00     0.4067E+01
   365    12    31  2018     646       1  t_2_646              0.3423E+00     0.6629E-01     0.3422E+00     0.3423E+00     0.6066E+02     0.1666E+03     0.0000E+00     0.0000E+00     0.1216E+01     0.0000E+00     0.1072E+03     0.0000E+00     0.9371E+01     0.1441E+01     0.1000E-04     0.0000E+00     0.1291E+00     0.0000E+00     0.2161E+03     0.4186E+02     0.2161E+03     0.1531E+00     0.9109E+01     0.5941E+01     0.1441E+01     0.9054E+01
